customerID,Churn,Genero,Mayor a 65 Años,Casad@,Dependientes,Tiempo de cliente,Servicio de telefonia,Multiples lineas,Servicio de Internet,Seguridad en linea,Respaldo en linea,Proteccion del dispositivo,Soporte Premium,Suscripción por cable,Streaming Peliculas,Tipo de contrato,Facturacion en linea,Forma de pago,Cuenta mensual,Cuenta total,Cuenta diaria
4026-SKKHW,False,male,False,False,False,3,True,False,dsl,False,False,False,True,False,False,month-to-month,True,mailed check,50.25,152.3,1.675
4029-HPFVY,False,male,False,False,False,3,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,mailed check,70.3,220.4,2.3433333333333333
4030-VPZBD,True,female,False,False,False,2,False,False,dsl,False,False,False,True,False,False,month-to-month,True,electronic check,30.9,59.05,1.03
4032-RMHCI,False,female,False,True,True,41,False,False,dsl,True,False,True,False,False,False,one year,False,credit card (automatic),35.4,1412.4,1.18
4039-HEUNW,True,male,True,True,False,36,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,96.5,3436.1,3.216666666666667
4039-PIMHX,False,male,True,True,False,49,True,False,dsl,False,True,False,False,False,False,two year,False,mailed check,49.8,2398.4,1.66
4043-MKDTV,False,male,False,True,False,71,True,False,fiber optic,False,True,True,True,True,True,two year,True,electronic check,105.25,7291.75,3.5083333333333333
4047-GGUUG,False,female,False,False,False,12,True,False,no,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),19.45,227.45,0.6483333333333333
4049-ZPALD,False,female,False,True,False,64,True,False,fiber optic,True,False,True,False,True,True,two year,True,bank transfer (automatic),99.0,6375.8,3.3
4054-CUMIA,False,female,False,True,True,18,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.25,401.95,0.675
4056-QHXHZ,False,female,False,True,True,72,True,True,fiber optic,True,False,True,True,True,True,two year,False,mailed check,107.45,7576.7,3.5816666666666666
4057-FKCZK,False,male,False,True,True,58,True,True,fiber optic,False,False,False,False,True,False,two year,False,bank transfer (automatic),82.5,4828.05,2.75
4059-IIEBK,False,female,False,False,False,7,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,bank transfer (automatic),78.55,522.95,2.618333333333333
4060-BTPXO,False,female,False,True,False,67,True,True,fiber optic,False,True,True,False,True,True,one year,True,bank transfer (automatic),105.7,6816.95,3.5233333333333334
4060-LDNLU,False,male,False,False,False,7,True,True,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,96.2,639.7,3.2066666666666666
4061-UKJWL,False,male,False,False,False,3,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,45.45,141.7,1.5150000000000001
4062-HBMOS,False,male,False,False,False,52,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,103.05,5364.8,3.435
4063-EIKNQ,False,male,False,True,True,11,True,False,no,False,False,False,False,False,False,month-to-month,False,bank transfer (automatic),20.95,267.35,0.6983333333333334
4065-JJAVA,False,female,False,False,False,1,True,False,dsl,False,True,False,False,False,False,month-to-month,False,electronic check,49.5,49.5,1.65
4067-HLYQI,False,female,False,False,False,33,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),70.4,2406.1,2.3466666666666667
4070-OKWVH,False,female,False,True,False,52,True,True,fiber optic,False,True,True,False,True,False,month-to-month,False,bank transfer (automatic),94.6,5025.8,3.1533333333333333
4072-IPYLT,False,female,False,True,True,36,True,False,dsl,True,False,False,False,False,False,month-to-month,False,credit card (automatic),51.05,1815.0,1.7016666666666667
4074-SJFFA,True,female,False,False,False,1,True,False,dsl,False,False,False,False,False,True,month-to-month,True,mailed check,54.75,54.75,1.825
4075-JFPGR,False,female,False,True,False,51,True,False,fiber optic,True,True,True,False,True,False,one year,True,electronic check,93.5,4619.55,3.1166666666666667
4075-WKNIU,False,female,False,True,True,0,True,True,dsl,False,True,True,True,True,False,two year,False,mailed check,73.35,0.0,2.445
4077-CROMM,True,female,False,True,True,31,True,True,fiber optic,False,False,True,True,True,True,month-to-month,True,electronic check,104.2,3243.45,3.4733333333333336
4077-HWUYD,False,male,False,True,True,72,True,True,dsl,True,True,True,True,True,True,two year,True,bank transfer (automatic),87.55,6463.15,2.9183333333333334
4078-SAYYN,True,female,False,False,False,11,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,100.75,1129.75,3.3583333333333334
4079-ULGFR,False,male,False,False,False,16,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.0,275.7,0.6666666666666666
4079-VTGLK,False,male,True,True,False,30,True,True,dsl,False,False,True,False,True,True,two year,False,electronic check,74.85,2181.75,2.4949999999999997
4079-WWQQQ,False,male,False,False,False,72,False,False,dsl,True,True,True,True,True,True,two year,True,bank transfer (automatic),65.55,4807.45,2.185
4080-IIARD,False,female,False,True,False,13,True,True,dsl,True,True,False,True,True,False,month-to-month,True,electronic check,76.2,981.45,2.54
4080-OGPJL,True,female,False,False,False,8,True,True,dsl,True,False,False,True,False,True,month-to-month,False,electronic check,71.15,563.65,2.371666666666667
4081-DYXAV,True,female,False,False,False,19,False,False,dsl,False,False,False,False,True,True,one year,True,credit card (automatic),44.85,893.55,1.495
4083-BFNYK,False,female,True,True,False,38,True,True,fiber optic,True,True,False,False,False,True,one year,False,credit card (automatic),95.0,3591.25,3.1666666666666665
4083-EUGRJ,True,male,False,False,False,9,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.25,178.5,0.675
4086-ATNFV,False,female,False,True,True,34,True,False,dsl,True,True,True,False,False,False,one year,True,mailed check,60.8,2042.05,2.0266666666666664
4086-WITJG,False,male,False,True,True,71,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.7,1301.1,0.6566666666666666
4086-YQSNZ,True,female,True,True,False,3,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,80.4,224.05,2.68
4087-ULYNQ,False,female,False,True,True,47,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),20.25,873.4,0.675
4088-YLDSU,True,male,False,True,False,55,True,True,fiber optic,False,False,True,True,True,True,one year,True,electronic check,104.15,5743.05,3.4716666666666667
4090-KPJIP,False,female,False,False,False,3,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.95,212.4,2.4983333333333335
4091-TVOCN,False,male,False,False,True,48,True,True,dsl,True,False,True,False,True,True,one year,True,credit card (automatic),78.75,3682.45,2.625
4092-OFQZS,False,male,False,True,False,20,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.65,417.5,0.6883333333333332
4094-NSEDU,True,female,True,False,False,21,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,94.25,1973.75,3.1416666666666666
4097-YODCF,False,male,False,False,True,34,True,True,fiber optic,True,True,False,False,True,True,one year,True,electronic check,103.8,3470.8,3.46
4098-NAUKP,False,male,True,True,True,68,True,True,fiber optic,False,True,True,False,False,False,month-to-month,True,electronic check,84.65,5683.6,2.8216666666666668
4102-BEFEK,False,male,False,False,False,62,True,False,no,False,False,False,False,False,False,two year,True,credit card (automatic),20.05,1201.65,0.6683333333333333
4102-HLENU,False,female,False,True,False,67,True,True,dsl,True,True,True,False,False,False,two year,False,mailed check,65.65,4322.85,2.1883333333333335
4102-OQUPX,True,male,True,True,False,1,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.4,74.4,2.48
4104-PVRPS,False,male,False,True,False,24,True,False,dsl,True,False,False,True,False,False,month-to-month,False,mailed check,53.6,1315.35,1.7866666666666666
4106-HADHQ,True,male,False,True,True,39,True,False,dsl,True,False,True,True,True,True,one year,False,credit card (automatic),80.0,3182.95,2.6666666666666665
4109-CYRBD,False,male,True,True,False,29,True,True,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,51.6,1442.0,1.72
4110-PFEUZ,True,female,False,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,mailed check,69.55,69.55,2.3183333333333334
4111-BNXIF,False,female,False,True,True,67,False,False,dsl,False,True,True,True,True,True,two year,True,electronic check,59.55,4103.9,1.9849999999999999
4112-LUEIZ,True,male,False,False,False,10,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,89.5,863.1,2.9833333333333334
4114-QMKVN,False,female,False,True,True,56,True,True,dsl,True,True,False,False,False,True,one year,False,bank transfer (automatic),68.75,3815.4,2.2916666666666665
4115-BNPJY,False,male,False,True,True,29,True,False,dsl,False,False,True,True,True,True,two year,False,mailed check,75.55,2054.4,2.518333333333333
4115-NZRKS,False,female,True,False,False,7,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,89.15,574.35,2.9716666666666667
4115-UMJFQ,False,male,False,False,False,69,False,False,dsl,False,True,True,False,False,False,one year,True,bank transfer (automatic),35.75,2492.25,1.1916666666666667
4116-IQRFR,False,male,False,True,True,4,True,True,no,False,False,False,False,False,False,one year,False,credit card (automatic),24.1,73.1,0.8033333333333333
4116-TZAQJ,True,female,False,False,False,9,True,False,fiber optic,True,False,False,False,False,False,month-to-month,True,credit card (automatic),74.25,639.65,2.475
4118-CEVPF,False,female,True,False,False,35,True,True,fiber optic,True,True,True,True,True,True,one year,True,bank transfer (automatic),110.8,3836.3,3.6933333333333334
4119-ZYPZY,False,male,True,False,False,71,True,True,fiber optic,False,True,False,True,True,True,two year,True,electronic check,106.8,7623.2,3.56
4121-AGSIN,False,female,False,True,True,58,True,True,no,False,False,False,False,False,False,one year,True,credit card (automatic),24.5,1497.9,0.8166666666666667
4123-DVHPH,False,male,False,True,False,9,True,True,fiber optic,True,False,False,False,False,True,month-to-month,True,electronic check,88.05,801.3,2.935
4123-FCVCB,False,female,False,False,False,12,True,True,dsl,False,False,False,True,True,True,one year,True,mailed check,75.85,854.45,2.5283333333333333
4123-VPQTQ,False,female,False,False,False,3,True,False,no,False,False,False,False,False,False,month-to-month,False,electronic check,19.55,61.05,0.6516666666666667
4124-MMETB,True,male,False,False,False,22,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,credit card (automatic),94.65,2104.55,3.1550000000000002
4128-ETESU,False,female,True,True,False,47,True,True,fiber optic,False,False,True,False,True,True,month-to-month,False,electronic check,99.7,4747.2,3.3233333333333333
4129-LYCOI,False,female,False,False,True,67,True,True,fiber optic,False,True,False,True,True,True,two year,True,electronic check,104.0,7039.05,3.466666666666667
4130-MZLCC,False,female,False,False,False,5,True,False,dsl,False,True,False,False,False,False,month-to-month,False,bank transfer (automatic),50.55,244.75,1.6849999999999998
4132-KALRO,False,female,False,False,False,4,True,True,fiber optic,False,False,False,True,True,True,month-to-month,True,mailed check,100.85,399.25,3.3616666666666664
4132-POCZS,False,male,False,True,False,52,False,False,dsl,True,False,False,False,False,True,month-to-month,True,electronic check,39.9,2020.9,1.3299999999999998
4134-BSXLX,False,male,False,True,False,28,True,False,dsl,True,True,False,True,False,False,month-to-month,False,mailed check,60.9,1785.65,2.03
4135-FRWKJ,False,female,True,True,True,55,True,True,dsl,True,False,True,True,True,False,one year,False,electronic check,76.25,4154.55,2.5416666666666665
4137-BTIKL,False,male,False,False,False,2,True,True,fiber optic,True,False,False,False,False,True,month-to-month,False,mailed check,90.75,174.75,3.025
4137-JOPHL,False,female,False,False,False,50,True,False,fiber optic,False,False,True,True,False,True,two year,True,bank transfer (automatic),89.7,4304.5,2.99
4138-NAXED,False,male,False,False,False,51,True,True,fiber optic,False,True,False,False,False,False,month-to-month,False,bank transfer (automatic),81.0,4085.75,2.7
4139-DETXS,False,female,False,True,True,72,False,False,dsl,True,True,True,True,True,True,two year,False,bank transfer (automatic),64.45,4528.0,2.1483333333333334
4139-JPIAM,False,male,False,False,False,51,False,False,dsl,True,False,False,True,False,True,month-to-month,True,credit card (automatic),44.45,2181.55,1.4816666666666667
4139-SUGLD,True,male,False,True,True,31,False,False,dsl,True,False,False,True,False,False,month-to-month,False,bank transfer (automatic),35.4,1077.5,1.18
4140-MUHUG,True,female,True,False,False,3,True,False,fiber optic,False,False,True,False,True,False,month-to-month,True,electronic check,86.85,220.95,2.895
4140-TOILV,False,male,False,True,False,22,True,False,fiber optic,False,False,True,False,True,False,month-to-month,True,bank transfer (automatic),87.0,1850.65,2.9
4140-WJAWW,True,female,False,False,False,5,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),19.85,108.05,0.6616666666666667
4143-HHPMK,True,male,False,False,False,52,True,False,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,85.35,4338.6,2.8449999999999998
4143-OOBWZ,True,male,False,True,False,5,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,81.3,416.3,2.71
4145-UQXUQ,True,female,True,False,False,8,True,False,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,92.1,729.95,3.07
4146-SVFUD,False,male,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,44.6,44.6,1.4866666666666668
4154-AQUGT,True,male,True,True,False,13,True,False,fiber optic,False,True,False,True,False,True,month-to-month,True,bank transfer (automatic),89.05,1169.35,2.9683333333333333
4159-NAAIX,False,female,False,False,False,63,True,True,fiber optic,False,True,False,False,True,True,two year,False,bank transfer (automatic),97.45,6253.0,3.2483333333333335
4160-AMJTL,True,female,True,False,False,8,True,False,no,False,False,False,False,False,False,month-to-month,False,electronic check,19.65,164.3,0.6549999999999999
4163-HFTUK,False,male,False,False,False,51,True,False,no,False,False,False,False,False,False,one year,False,electronic check,19.1,1007.8,0.6366666666666667
4163-KIUHY,False,male,False,False,False,35,True,True,no,False,False,False,False,False,False,month-to-month,True,electronic check,25.6,901.25,0.8533333333333334
4163-NCJAK,False,female,False,True,False,46,True,True,no,False,False,False,False,False,False,one year,True,bank transfer (automatic),24.45,1066.15,0.815
4174-LPGTI,True,female,False,True,True,41,True,False,dsl,False,True,False,True,False,True,one year,True,bank transfer (automatic),66.5,2728.6,2.216666666666667
4176-FXYBO,False,male,False,True,False,54,True,True,fiber optic,True,True,True,False,True,True,month-to-month,False,electronic check,109.55,6118.95,3.6516666666666664
4176-RELJR,False,male,True,False,False,67,True,True,no,False,False,False,False,False,False,two year,False,credit card (automatic),25.1,1672.15,0.8366666666666667
4177-JPDFU,False,male,False,False,False,12,False,False,dsl,False,True,False,True,False,False,month-to-month,False,mailed check,34.0,442.45,1.1333333333333333
4178-EGMON,False,male,False,True,False,70,True,True,fiber optic,True,True,False,True,False,False,two year,True,credit card (automatic),88.0,5986.45,2.933333333333333
4182-BGSIQ,False,female,False,True,True,10,True,False,no,False,False,False,False,False,False,month-to-month,True,bank transfer (automatic),19.8,196.75,0.66
4183-MYFRB,False,female,False,False,False,21,True,False,fiber optic,False,True,True,False,False,True,month-to-month,True,electronic check,90.05,1862.9,3.0016666666666665
4183-WCSEP,True,male,False,False,False,31,True,False,fiber optic,False,True,False,True,False,False,month-to-month,True,electronic check,78.45,2435.15,2.615
4184-TJFAN,True,female,True,True,True,3,True,False,fiber optic,True,False,False,True,True,False,month-to-month,True,mailed check,88.3,273.75,2.9433333333333334
4184-VODJZ,False,male,False,True,True,63,True,True,fiber optic,False,True,False,False,False,True,one year,True,electronic check,91.35,5764.7,3.045
4186-ZBUEW,False,female,False,False,False,36,True,True,dsl,False,True,False,True,False,True,one year,True,mailed check,70.7,2511.95,2.356666666666667
4187-CINZD,True,female,True,False,False,46,True,False,fiber optic,False,True,False,False,True,True,one year,False,credit card (automatic),95.25,4424.2,3.175
4188-FRABG,False,male,False,True,False,57,True,True,fiber optic,True,True,True,True,True,False,month-to-month,True,electronic check,103.05,5925.75,3.435
4188-PCPIG,False,female,False,True,False,57,True,False,dsl,True,True,False,True,True,False,two year,True,credit card (automatic),70.35,4124.65,2.3449999999999998
4189-NAKJS,False,male,False,False,False,26,True,True,dsl,False,False,False,False,False,False,one year,True,credit card (automatic),51.55,1295.4,1.7183333333333333
4190-MFLUW,True,female,False,True,True,10,True,False,dsl,False,False,True,True,False,False,month-to-month,False,credit card (automatic),55.2,528.35,1.84
4191-XOVOM,False,male,False,False,False,63,True,True,fiber optic,False,True,False,True,True,True,month-to-month,False,electronic check,105.4,6713.2,3.5133333333333336
4192-GORJT,True,male,False,True,False,5,True,False,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,94.45,498.1,3.1483333333333334
4193-IBKSW,False,male,False,True,True,72,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),24.75,1769.6,0.825
4193-ORFCL,True,female,True,False,False,1,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,45.1,45.1,1.5033333333333334
4194-FJARJ,False,female,False,True,True,54,True,True,dsl,True,False,False,True,False,False,two year,False,bank transfer (automatic),60.0,3273.95,2.0
4194-WHFCB,False,female,False,True,True,59,True,True,fiber optic,False,True,False,True,False,True,month-to-month,True,bank transfer (automatic),96.65,5580.8,3.2216666666666667
4195-NZGTA,False,female,False,False,False,1,False,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,25.25,25.25,0.8416666666666667
4195-PNGZS,False,male,False,True,True,69,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),24.45,1718.2,0.815
4195-SMMNX,True,male,False,False,False,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.35,33.2,0.6783333333333333
4198-VFOEA,False,female,False,False,False,12,False,False,dsl,True,False,False,True,False,False,one year,True,mailed check,33.6,435.45,1.12
4199-QHJNM,False,male,True,True,False,67,True,True,fiber optic,False,True,False,True,True,True,two year,False,bank transfer (automatic),102.9,6989.7,3.43
4201-JMNGR,True,female,True,False,False,1,True,False,dsl,True,False,True,False,False,False,month-to-month,True,electronic check,55.8,55.8,1.8599999999999999
4203-QGNZA,False,female,False,False,True,28,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.25,535.35,0.675
4208-UFFGW,True,male,True,False,False,2,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,44.95,85.15,1.4983333333333335
4210-QFJMF,True,female,False,False,False,4,True,False,fiber optic,False,False,False,False,False,True,month-to-month,True,electronic check,79.15,317.25,2.6383333333333336
4211-MMAZN,True,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.25,20.25,0.675
4213-HKBJO,False,female,False,False,False,33,True,True,no,False,False,False,False,False,False,two year,False,credit card (automatic),25.7,826.1,0.8566666666666667
4220-TINQT,False,female,False,True,False,61,True,True,fiber optic,False,False,True,True,True,True,month-to-month,True,electronic check,106.35,6751.35,3.545
4223-BKEOR,False,female,False,False,True,21,True,False,dsl,True,False,True,False,False,True,one year,False,mailed check,64.85,1336.8,2.1616666666666666
4223-WOZCM,False,male,True,False,False,2,True,False,dsl,False,False,True,False,False,False,month-to-month,False,mailed check,49.95,107.1,1.665
4226-KKDON,False,male,False,False,False,8,True,False,dsl,False,True,False,True,True,False,month-to-month,True,electronic check,66.65,520.95,2.2216666666666667
4227-OJHAL,False,female,False,True,True,68,True,True,dsl,True,True,True,False,True,False,one year,True,credit card (automatic),73.0,5163.0,2.433333333333333
4228-ZGYUW,True,male,False,False,False,4,True,True,fiber optic,False,True,False,False,False,True,month-to-month,True,electronic check,90.05,368.1,3.0016666666666665
4229-CZMLL,True,male,False,False,False,6,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.9,469.8,2.496666666666667
4231-LZUYM,False,female,False,True,False,72,True,True,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),25.65,1887.0,0.855
4232-JGKIY,False,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,electronic check,19.2,19.2,0.64
4234-XTNEA,False,male,False,False,False,2,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,79.95,174.45,2.665
4236-UJPWO,False,female,False,False,False,2,False,False,dsl,False,False,False,False,False,False,month-to-month,False,electronic check,24.5,46.4,0.8166666666666667
4236-XPXAV,True,female,False,True,True,5,True,False,fiber optic,False,True,False,True,True,True,month-to-month,True,mailed check,99.15,465.05,3.305
4237-CLSMM,False,male,False,True,False,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.0,38.0,0.6666666666666666
4237-RLAQD,True,male,False,False,False,1,True,False,dsl,False,False,False,False,False,False,month-to-month,True,mailed check,45.85,45.85,1.5283333333333333
4238-HFHSN,False,male,True,True,False,61,True,True,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,82.15,4904.85,2.7383333333333337
4238-JSSWH,False,female,True,True,False,35,True,True,fiber optic,False,False,True,False,True,True,month-to-month,False,bank transfer (automatic),102.05,3452.55,3.4016666666666664
4248-HCETZ,True,male,True,True,False,30,True,False,fiber optic,False,True,True,False,False,False,month-to-month,True,mailed check,79.65,2365.15,2.6550000000000002
4248-QPAVC,True,female,True,True,False,17,True,True,fiber optic,True,False,True,False,False,False,month-to-month,True,bank transfer (automatic),85.35,1463.45,2.8449999999999998
4250-FDVOU,True,female,False,False,False,6,True,False,dsl,True,True,False,False,False,False,month-to-month,False,electronic check,56.25,389.1,1.875
4250-QVQRU,False,male,False,False,True,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.25,48.35,0.6416666666666667
4250-WAROZ,False,male,True,True,True,60,True,True,fiber optic,True,True,False,False,False,True,month-to-month,True,electronic check,93.25,5774.55,3.1083333333333334
4250-ZBWLV,True,male,False,False,False,68,True,True,fiber optic,False,True,True,True,True,True,one year,False,electronic check,108.45,7176.55,3.615
4254-QPEDE,False,female,False,True,False,52,False,False,dsl,True,True,True,True,True,True,two year,False,credit card (automatic),66.25,3330.1,2.2083333333333335
4255-DDUOU,True,female,False,True,True,1,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.5,20.5,0.6833333333333333
4256-ZWTZI,False,female,False,False,True,5,True,False,dsl,False,False,False,True,False,False,month-to-month,True,mailed check,51.0,286.8,1.7
4257-GAESD,False,female,False,False,False,6,False,False,dsl,False,False,False,False,True,True,month-to-month,False,credit card (automatic),45.0,298.7,1.5
4268-YNAHK,False,male,False,False,True,33,True,False,no,False,False,False,False,False,False,one year,True,mailed check,20.15,682.15,0.6716666666666666
4273-MBHYA,False,female,False,False,True,1,True,False,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,89.35,89.35,2.978333333333333
4274-DRSQT,False,female,False,False,False,66,True,True,fiber optic,False,True,False,False,True,False,one year,True,bank transfer (automatic),88.9,6000.1,2.9633333333333334
4274-OWWYO,True,male,False,False,False,1,True,False,fiber optic,False,True,False,False,False,False,month-to-month,True,electronic check,74.35,74.35,2.478333333333333
4277-BWBML,False,male,False,True,True,72,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),19.95,1322.85,0.6649999999999999
4277-PVRAN,True,female,False,False,False,8,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,bank transfer (automatic),80.1,679.3,2.67
4277-UDIEF,False,male,False,True,True,24,True,True,dsl,True,False,False,True,True,True,month-to-month,False,bank transfer (automatic),81.0,1923.85,2.7
4280-DLSHD,False,male,False,True,False,8,True,False,dsl,False,True,True,False,False,False,month-to-month,True,mailed check,54.75,445.85,1.825
4282-ACRXS,False,male,True,True,False,38,False,False,dsl,False,False,False,False,False,False,month-to-month,True,electronic check,24.85,955.75,0.8283333333333334
4282-MSACW,False,male,False,False,False,68,True,True,fiber optic,True,True,True,True,True,True,one year,True,credit card (automatic),117.2,8035.95,3.9066666666666667
4282-YMKNA,True,female,False,False,False,9,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.75,706.6,2.4916666666666667
4283-FUTGF,True,male,True,False,False,19,True,True,fiber optic,False,False,True,False,False,False,month-to-month,True,electronic check,79.85,1471.75,2.6616666666666666
4283-IVYCI,False,male,False,False,False,9,True,False,dsl,True,False,False,True,False,True,month-to-month,False,mailed check,64.95,547.8,2.165
4285-GYRQC,True,female,False,True,False,7,True,False,fiber optic,False,False,True,False,True,False,month-to-month,True,electronic check,86.25,587.1,2.875
4289-DTDKW,True,male,False,True,False,40,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,101.3,4113.1,3.3766666666666665
4290-BSXUX,True,male,False,True,False,3,True,True,fiber optic,False,False,False,True,False,False,month-to-month,True,bank transfer (automatic),79.65,251.75,2.6550000000000002
4290-UZSKY,False,female,False,False,False,4,True,False,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,79.0,303.15,2.6333333333333333
4291-HPAXL,False,male,False,False,True,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.85,19.85,0.6616666666666667
4291-HYEBC,False,female,True,True,True,28,False,False,dsl,False,True,False,False,False,True,one year,True,electronic check,39.1,1096.6,1.3033333333333335
4291-SHSBH,False,male,False,False,False,7,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,69.55,521.35,2.3183333333333334
4291-TPNFG,False,male,False,True,False,72,True,True,dsl,True,True,True,True,False,True,two year,True,bank transfer (automatic),82.3,5980.55,2.743333333333333
4291-YZODP,False,female,False,False,True,7,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.05,96.8,0.6683333333333333
4293-ETKAP,False,female,False,True,True,65,True,True,dsl,False,True,False,True,True,True,two year,True,bank transfer (automatic),79.4,5071.9,2.646666666666667
4295-YURET,False,female,True,True,True,56,True,False,dsl,True,False,False,True,True,True,two year,True,credit card (automatic),72.6,4084.35,2.42
4298-OYIFC,False,male,False,True,False,15,True,True,fiber optic,False,False,True,True,True,True,month-to-month,True,electronic check,103.45,1539.8,3.4483333333333333
4299-OPXEJ,False,female,False,False,False,56,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),19.55,1080.55,0.6516666666666667
4299-SIMNS,False,male,False,False,False,9,True,True,fiber optic,True,False,False,False,False,False,month-to-month,True,electronic check,81.15,784.45,2.705
4301-VVZKA,False,male,False,True,False,16,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,75.4,1189.4,2.5133333333333336
4302-ZYFEL,False,male,False,True,True,69,True,False,no,False,False,False,False,False,False,one year,True,credit card (automatic),20.55,1403.1,0.685
4304-TSPVK,False,female,False,True,False,68,True,True,fiber optic,True,True,True,True,True,True,two year,False,bank transfer (automatic),114.9,7843.55,3.83
4304-XUMGI,False,male,True,True,True,50,True,True,dsl,True,True,True,False,False,True,two year,True,bank transfer (automatic),75.15,3822.45,2.5050000000000003
4307-KTUMW,True,male,False,True,False,53,True,True,fiber optic,True,False,True,False,False,True,month-to-month,False,electronic check,93.9,5029.2,3.1300000000000003
4307-KWMXE,False,male,False,False,False,10,False,False,dsl,False,True,False,True,False,False,month-to-month,False,electronic check,35.75,389.8,1.1916666666666667
4310-KEDTB,False,female,False,False,True,26,False,False,dsl,False,False,True,False,False,False,month-to-month,True,mailed check,29.8,786.5,0.9933333333333334
4311-QTTAI,False,female,False,False,False,16,True,False,no,False,False,False,False,False,False,one year,False,credit card (automatic),19.35,295.55,0.645
4312-GVYNH,False,female,False,True,False,70,False,False,dsl,True,False,True,True,False,True,two year,True,bank transfer (automatic),49.85,3370.2,1.6616666666666666
4312-KFRXN,False,male,False,True,False,72,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.4,1710.9,0.8466666666666666
4315-MURBD,True,female,False,False,False,12,True,False,fiber optic,True,False,False,True,True,True,month-to-month,True,bank transfer (automatic),98.9,1120.95,3.296666666666667
4316-XCSLJ,False,male,False,False,True,17,True,False,dsl,True,False,False,False,False,False,month-to-month,True,mailed check,50.3,846.8,1.6766666666666665
4317-VTEOA,True,male,False,False,False,1,True,False,dsl,False,True,False,False,False,False,month-to-month,True,electronic check,50.75,50.75,1.6916666666666667
4318-RAJVY,False,female,False,False,False,10,True,False,no,False,False,False,False,False,False,one year,True,mailed check,19.8,198.25,0.66
